Timestamp,Temperature,Vibration,Motor_Current,Pressure,RPM,Flow_Rate,Oil_Temperature,Power_Consumption,Machine_Health,Machine_Status,Remaining_Useful_Life_Days
2054-02-18 11:11:52,80.1,4.26,17.19,3.8,1707.33,115.04,69.07,32.85,0.0,Failure,45
2054-02-19 11:11:52,83.83,4.22,18.0,3.73,1719.6,114.84,72.31,34.13,0.0,Failure,44
2054-02-20 11:11:52,81.19,4.33,17.51,3.4,1702.17,108.28,68.53,32.49,0.0,Failure,43
2054-02-21 11:11:52,78.15,4.0,17.62,3.82,1711.16,111.84,66.16,32.97,0.0,Failure,42
2054-02-22 11:11:52,84.26,3.5,18.38,3.65,1702.71,109.42,69.22,35.03,0.0,Failure,41
2054-02-23 11:11:52,80.44,4.5,17.7,3.59,1695.91,114.3,70.23,31.41,0.0,Failure,40
2054-02-24 11:11:52,80.14,4.28,16.82,3.63,1700.46,112.26,71.15,32.92,0.0,Failure,39
2054-02-25 11:11:52,80.72,4.49,17.28,3.28,1693.46,107.35,68.06,34.08,0.0,Failure,38
2054-02-26 11:11:52,84.46,4.7,18.79,3.45,1705.4,113.17,71.12,35.16,0.0,Failure,37
2054-02-27 11:11:52,84.55,4.35,18.26,3.31,1703.58,116.21,71.24,37.02,0.0,Failure,36
2054-02-28 11:11:52,81.62,4.32,18.17,3.57,1706.43,111.22,71.43,34.92,0.0,Failure,35
2054-03-01 11:11:52,84.13,4.5,18.28,3.5,1695.88,109.29,71.44,34.79,0.0,Failure,34
2054-03-02 11:11:52,81.95,4.08,18.45,3.72,1691.88,115.79,72.1,34.62,0.0,Failure,33
2054-03-03 11:11:52,79.55,4.46,19.27,3.92,1704.65,110.85,67.49,36.79,0.0,Failure,32
2054-03-04 11:11:52,85.09,5.35,19.46,3.71,1705.87,114.8,71.7,35.75,0.0,Failure,31
2054-03-05 11:11:52,83.53,4.77,20.67,3.42,1686.21,96.68,74.49,39.32,0.0,Failure,30
2054-03-06 11:11:52,79.58,5.05,18.01,3.71,1702.96,114.76,72.07,34.47,0.0,Failure,29
2054-03-07 11:11:52,82.67,4.52,19.13,3.28,1700.89,108.88,69.91,36.05,0.0,Failure,28
2054-03-08 11:11:52,82.43,5.02,18.67,3.57,1703.14,102.42,71.66,35.85,0.0,Failure,27
2054-03-09 11:11:52,84.51,5.14,19.59,3.47,1697.19,111.78,74.1,37.59,0.0,Failure,26
2054-03-10 11:11:52,85.24,4.3,19.02,3.35,1702.48,109.31,74.34,38.5,0.0,Failure,25
2054-03-11 11:11:52,79.92,5.08,18.53,3.4,1705.13,107.45,67.83,34.7,0.0,Failure,24
2054-03-12 11:11:52,80.91,5.37,20.04,3.58,1703.68,108.18,73.58,37.82,0.0,Failure,23
2054-03-13 11:11:52,86.37,4.91,19.61,3.47,1692.04,107.95,75.49,37.07,0.0,Failure,22
2054-03-14 11:11:52,82.24,4.83,19.77,3.26,1700.78,105.61,70.59,38.67,0.0,Failure,21
2054-03-15 11:11:52,80.41,5.29,19.5,3.49,1693.1,111.38,70.99,38.7,0.0,Failure,20
2054-03-16 11:11:52,82.64,4.39,19.88,3.31,1696.8,99.0,72.6,37.22,0.0,Failure,19
2054-03-17 11:11:52,83.3,4.63,18.97,3.56,1684.16,109.44,72.15,32.22,0.0,Failure,18
2054-03-18 11:11:52,83.76,4.94,20.47,3.3,1690.21,105.8,75.95,39.41,0.0,Failure,17
2054-03-19 11:11:52,89.23,5.74,21.99,3.23,1694.32,97.45,75.4,42.85,0.0,Failure,16
2054-03-20 11:11:52,89.19,5.52,20.53,3.22,1692.25,103.39,75.23,38.61,0.0,Failure,15
2054-03-21 11:11:52,86.28,4.28,20.14,2.79,1688.67,105.47,77.53,35.47,0.0,Failure,14
2054-03-22 11:11:52,85.24,5.43,20.19,3.37,1687.7,97.79,72.49,37.87,0.0,Failure,13
2054-03-23 11:11:52,86.05,5.14,20.32,3.56,1690.11,101.45,75.29,39.27,0.0,Failure,12
2053-05-03 11:11:52,61.75,0.16,8.18,4.88,1740.44,150.04,45.51,15.0,99.9,Healthy,358
2053-05-04 11:11:52,62.03,0.2,8.16,5.08,1741.44,149.87,45.6,15.38,99.7,Healthy,357
2053-05-05 11:11:52,61.81,0.19,8.19,5.18,1742.18,153.45,45.5,15.16,99.6,Healthy,356
2053-05-06 11:11:52,62.27,0.2,8.18,5.0,1742.1,152.66,46.12,15.19,99.3,Healthy,355
2053-05-07 11:11:52,61.63,0.16,8.17,5.25,1738.89,153.02,45.36,15.21,99.3,Healthy,354
2053-05-08 11:11:52,61.75,0.2,8.17,5.16,1741.52,151.96,45.42,15.2,99.3,Healthy,353
2053-05-09 11:11:52,61.94,0.18,8.19,5.02,1740.84,155.2,45.79,15.33,99.2,Healthy,352
2053-05-10 11:11:52,62.13,0.15,8.19,4.99,1739.88,152.12,46.11,15.08,99.2,Healthy,351
2053-05-11 11:11:52,61.39,0.19,8.2,4.96,1739.59,154.44,45.62,15.42,99.2,Healthy,350
2053-05-12 11:11:52,61.06,0.16,8.17,4.93,1741.59,151.99,45.37,15.21,99.1,Healthy,349
2053-05-13 11:11:52,61.82,0.16,8.15,5.04,1739.56,154.73,45.59,14.93,99.1,Healthy,348
2053-05-14 11:11:52,61.56,0.17,8.13,4.93,1737.76,151.98,45.51,15.09,99.1,Healthy,347
2053-05-15 11:11:52,61.1,0.2,8.1,4.91,1737.59,152.22,45.09,15.09,99.0,Healthy,346
2053-05-16 11:11:52,61.04,0.2,8.17,4.97,1737.82,151.14,45.68,15.18,99.0,Healthy,345
2053-05-17 11:11:52,61.43,0.22,8.15,4.9,1742.02,149.98,45.6,15.05,99.0,Healthy,344
2053-05-18 11:11:52,61.47,0.18,8.2,4.96,1742.37,148.99,45.36,15.24,98.9,Healthy,343
2053-05-19 11:11:52,61.4,0.23,8.23,5.06,1739.53,150.99,45.56,15.14,98.9,Healthy,342
2053-05-20 11:11:52,61.57,0.18,8.15,5.03,1740.39,151.65,45.29,15.08,98.9,Healthy,341
2053-05-21 11:11:52,61.51,0.17,8.19,5.0,1742.84,152.56,45.47,15.2,98.8,Healthy,340
2053-05-22 11:11:52,61.74,0.18,8.22,5.07,1741.86,151.27,45.6,15.25,98.8,Healthy,339
2053-05-23 11:11:52,61.15,0.15,8.19,5.05,1742.56,151.04,45.57,15.13,98.8,Healthy,338
2053-05-24 11:11:52,61.4,0.23,8.15,5.05,1742.11,151.28,45.47,14.87,98.7,Healthy,337
2053-05-25 11:11:52,61.7,0.16,8.17,5.11,1742.15,148.21,45.24,15.14,98.7,Healthy,336
2053-05-26 11:11:52,61.34,0.19,8.18,4.99,1740.89,150.81,45.35,15.01,98.7,Healthy,335
2053-05-27 11:11:52,61.18,0.2,8.17,5.01,1743.88,154.43,46.15,15.02,98.6,Healthy,334
2053-05-28 11:11:52,61.57,0.18,8.16,5.05,1741.8,152.54,45.68,14.98,98.6,Healthy,333
2053-05-29 11:11:52,60.81,0.17,8.13,5.12,1740.18,152.18,45.89,14.87,98.6,Healthy,332
2053-05-30 11:11:52,61.01,0.2,8.18,4.94,1738.7,150.5,45.93,15.15,98.5,Healthy,331
2053-05-31 11:11:52,61.37,0.16,8.11,5.17,1745.77,155.64,46.04,14.87,98.5,Healthy,330
2053-06-01 11:11:52,61.14,0.22,8.15,5.01,1738.47,152.54,45.38,14.85,98.5,Healthy,329
2053-06-02 11:11:52,61.17,0.18,8.08,5.07,1740.44,151.55,45.72,15.08,98.4,Healthy,328
2053-06-03 11:11:52,61.43,0.2,8.15,4.97,1742.71,152.12,45.52,15.04,98.4,Healthy,327
2053-06-04 11:11:52,61.86,0.21,8.23,4.85,1740.52,150.86,46.0,15.45,98.4,Healthy,326
2053-06-05 11:11:52,61.6,0.19,8.15,4.92,1737.81,154.89,45.47,15.26,98.3,Healthy,325
2053-06-06 11:11:52,61.53,0.19,8.13,5.01,1739.88,153.74,45.6,15.29,98.3,Healthy,324
2053-06-07 11:11:52,61.73,0.13,8.21,4.97,1739.29,150.86,45.41,15.07,98.3,Healthy,323
2053-06-08 11:11:52,61.86,0.16,8.16,4.87,1740.24,153.8,45.4,15.33,98.2,Healthy,322
2053-06-09 11:11:52,61.95,0.18,8.12,4.97,1735.67,149.6,45.5,15.06,98.2,Healthy,321
2053-06-10 11:11:52,61.52,0.16,8.11,5.01,1737.35,150.73,45.69,14.9,98.2,Healthy,320
2053-06-11 11:11:52,62.01,0.16,8.15,5.03,1739.35,152.46,46.05,14.93,98.1,Healthy,319
2053-06-12 11:11:52,61.58,0.2,8.1,4.99,1736.74,151.76,45.49,15.13,98.1,Healthy,318
2053-06-13 11:11:52,61.32,0.18,8.21,5.22,1739.43,151.11,45.38,15.19,98.1,Healthy,317
2053-06-14 11:11:52,61.67,0.16,8.14,5.15,1740.6,152.61,45.95,15.03,98.0,Healthy,316
2053-06-15 11:11:52,61.64,0.15,8.22,5.12,1742.44,150.16,45.49,15.29,98.0,Healthy,315
2053-06-16 11:11:52,62.22,0.22,8.3,5.08,1743.75,152.94,45.79,15.47,97.9,Healthy,314
2053-06-17 11:11:52,61.69,0.19,8.18,5.14,1743.2,149.87,46.32,15.22,97.8,Healthy,313
2053-06-18 11:11:52,61.7,0.19,8.16,5.18,1739.43,149.91,45.99,15.07,97.8,Healthy,312
2053-06-19 11:11:52,61.53,0.18,8.2,5.04,1742.44,149.09,45.95,15.23,97.8,Healthy,311
2053-06-20 11:11:52,61.65,0.19,8.18,5.08,1740.28,151.09,46.23,15.1,97.7,Healthy,310
2053-06-21 11:11:52,62.05,0.14,8.2,4.97,1741.27,152.51,46.43,14.94,97.7,Healthy,309
2053-06-22 11:11:52,61.82,0.17,8.13,5.0,1739.88,151.84,46.02,15.28,97.7,Healthy,308
2053-06-23 11:11:52,62.06,0.19,8.2,5.03,1745.41,151.12,45.84,15.21,97.6,Healthy,307
2053-06-24 11:11:52,62.08,0.15,8.23,5.02,1743.35,152.1,46.18,15.21,97.6,Healthy,306
2053-06-25 11:11:52,62.18,0.18,8.22,4.93,1741.31,149.96,45.81,14.86,97.5,Healthy,305
2053-06-26 11:11:52,62.5,0.2,8.3,4.96,1740.49,151.6,46.35,15.62,97.2,Healthy,304
2053-06-27 11:11:52,62.3,0.19,8.21,5.07,1736.51,151.54,46.14,15.41,97.2,Healthy,303
2053-06-28 11:11:52,61.61,0.21,8.18,4.98,1738.57,150.22,45.72,15.24,97.2,Healthy,302
2053-06-29 11:11:52,61.41,0.19,8.16,4.92,1741.43,151.53,45.52,15.08,97.1,Healthy,301
2053-06-30 11:11:52,61.41,0.17,8.13,4.87,1742.36,150.63,45.76,14.86,97.1,Healthy,300
2053-07-01 11:11:52,61.25,0.18,8.2,5.02,1738.6,148.31,45.45,15.01,97.1,Healthy,299
2053-07-02 11:11:52,62.25,0.14,8.19,5.07,1741.3,150.19,45.78,14.88,97.0,Healthy,298
2053-07-03 11:11:52,61.0,0.14,8.21,4.91,1743.12,151.41,45.92,15.09,97.0,Healthy,297
2053-07-04 11:11:52,61.44,0.15,8.15,5.1,1739.06,151.14,46.02,15.17,97.0,Healthy,296
2053-07-05 11:11:52,61.27,0.17,8.11,5.1,1739.43,151.9,45.58,15.07,96.9,Healthy,295
2053-07-06 11:11:52,61.79,0.16,8.16,4.93,1738.79,150.67,46.19,15.17,96.9,Healthy,294
2053-07-07 11:11:52,61.65,0.16,8.06,5.09,1740.19,152.11,45.42,15.03,96.9,Healthy,293
2053-07-08 11:11:52,61.89,0.2,8.19,4.98,1737.76,151.78,45.67,15.15,96.8,Healthy,292
2053-07-09 11:11:52,62.02,0.19,8.16,4.9,1738.65,151.83,45.72,15.14,96.8,Healthy,291
2053-07-10 11:11:52,61.89,0.2,8.18,4.94,1740.35,151.61,45.52,14.98,96.8,Healthy,290
2053-07-11 11:11:52,62.12,0.22,8.21,5.0,1737.4,151.94,45.81,15.14,96.7,Healthy,289
2053-07-12 11:11:52,61.33,0.2,8.21,4.74,1741.21,152.75,45.67,15.09,96.7,Healthy,288
2053-07-13 11:11:52,61.86,0.15,8.24,4.91,1740.66,150.03,45.42,15.04,96.7,Healthy,287
2053-07-14 11:11:52,61.53,0.2,8.16,4.97,1741.22,149.57,45.42,15.27,96.6,Healthy,286
2053-07-15 11:11:52,61.49,0.12,8.23,4.77,1740.58,149.99,45.69,15.29,96.6,Healthy,285
2053-07-16 11:11:52,61.43,0.18,8.15,4.91,1741.54,150.7,45.85,14.98,96.6,Healthy,284
2053-07-17 11:11:52,61.53,0.17,8.19,4.85,1738.18,153.61,45.76,15.41,96.5,Healthy,283
2053-07-18 11:11:52,61.01,0.17,8.15,4.94,1742.13,150.13,45.54,14.81,96.5,Healthy,282
2053-07-19 11:11:52,61.05,0.16,8.21,4.98,1743.0,151.95,45.31,15.01,96.5,Healthy,281
2053-07-20 11:11:52,61.32,0.17,8.13,5.02,1742.6,152.15,45.84,15.02,96.4,Healthy,280
2053-07-21 11:11:52,61.21,0.17,8.21,5.03,1742.73,151.43,45.4,15.25,96.4,Healthy,279
2053-07-22 11:11:52,61.36,0.18,8.15,5.08,1740.11,151.05,45.5,14.93,96.4,Healthy,278
2053-07-23 11:11:52,61.21,0.22,8.15,5.1,1739.15,151.35,45.83,15.11,96.3,Healthy,277
2053-07-24 11:11:52,61.12,0.18,8.18,5.09,1737.43,152.87,46.0,14.98,96.3,Healthy,276
2053-07-25 11:11:52,61.68,0.18,8.24,4.97,1738.2,152.94,45.66,15.29,96.3,Healthy,275
2053-07-26 11:11:52,61.79,0.15,8.27,4.9,1739.67,153.27,45.44,15.2,96.2,Healthy,274
2053-07-27 11:11:52,62.15,0.18,8.26,5.14,1738.73,151.73,45.95,15.23,96.2,Healthy,273
2053-07-28 11:11:52,61.71,0.18,8.2,5.05,1739.12,148.22,45.67,15.23,96.2,Healthy,272
2053-07-29 11:11:52,61.88,0.15,8.22,5.02,1737.8,152.67,45.48,15.22,96.1,Healthy,271
2053-07-30 11:11:52,61.83,0.18,8.2,4.98,1736.84,153.97,45.61,15.06,96.1,Healthy,270
2053-07-31 11:11:52,,,,,,,,,96.1,Healthy,269
2053-08-01 11:11:52,61.87,0.13,8.2,4.98,1736.39,152.41,45.82,15.29,96.0,Healthy,268
2053-08-02 11:11:52,61.63,0.16,8.19,4.89,1741.08,153.96,45.18,15.1,96.0,Healthy,267
2053-08-03 11:11:52,61.7,0.18,8.18,4.98,1740.3,152.78,45.48,14.94,96.0,Healthy,266
2053-08-04 11:11:52,61.68,0.2,8.15,5.07,1741.59,154.01,45.55,15.07,95.9,Healthy,265
2053-08-05 11:11:52,61.82,0.16,8.22,4.98,1740.01,152.98,45.91,15.23,95.9,Healthy,264
2053-08-06 11:11:52,61.58,0.18,8.15,5.06,1739.54,152.05,45.84,14.89,95.9,Healthy,263
2053-08-07 11:11:52,61.72,0.21,8.15,4.92,1740.61,151.57,45.61,14.79,95.8,Healthy,262
2053-08-08 11:11:52,61.84,0.19,8.14,4.95,1741.91,151.19,45.74,15.26,95.8,Healthy,261
2053-08-09 11:11:52,61.83,0.17,8.17,4.89,1745.99,151.73,45.91,15.17,95.7,Healthy,260
2053-08-10 11:11:52,,,,,,,,,95.7,Healthy,259
2053-08-11 11:11:52,61.67,0.21,8.23,5.07,1743.49,150.33,45.58,15.39,95.7,Healthy,258
2053-08-12 11:11:52,62.01,0.17,8.24,5.04,1741.77,149.89,45.55,15.1,95.6,Healthy,257
2053-08-13 11:11:52,61.83,0.15,8.19,5.09,1739.54,151.79,46.04,15.25,95.6,Healthy,256
2053-08-14 11:11:52,61.81,0.18,8.11,5.07,1743.65,150.68,45.46,14.93,95.6,Healthy,255
2053-08-15 11:11:52,61.46,0.15,8.14,5.04,1742.66,149.62,46.12,15.3,95.5,Healthy,254
2053-08-16 11:11:52,61.93,0.2,8.19,4.98,1742.8,150.62,45.74,15.28,95.5,Healthy,253
2053-08-17 11:11:52,61.46,0.22,8.16,4.94,1738.9,150.94,45.86,15.19,95.5,Healthy,252
2053-08-18 11:11:52,61.76,0.22,8.16,5.05,1739.61,150.51,45.92,15.13,95.4,Healthy,251
2053-08-19 11:11:52,61.48,0.19,8.21,5.0,1740.56,149.38,45.45,15.63,95.4,Healthy,250
2053-08-20 11:11:52,61.73,0.19,8.21,5.03,1738.1,154.02,45.87,15.3,95.4,Healthy,249
2053-08-21 11:11:52,61.45,0.13,8.17,4.97,1740.43,151.28,45.75,15.11,95.3,Healthy,248
2053-08-22 11:11:52,61.54,0.24,8.23,4.83,1737.83,150.21,44.97,15.44,95.3,Healthy,247
2053-08-23 11:11:52,61.65,0.17,8.21,5.08,1738.39,150.31,45.01,15.39,95.3,Healthy,246
2053-08-24 11:11:52,61.67,0.18,8.23,5.08,1740.55,151.46,45.62,14.91,95.2,Healthy,245
2053-08-25 11:11:52,61.44,0.14,8.15,4.95,1737.05,153.21,45.73,14.89,95.2,Healthy,244
2053-08-26 11:11:52,61.72,0.19,8.17,4.86,1741.08,152.44,45.44,15.2,95.2,Healthy,243
2053-08-27 11:11:52,61.61,0.18,8.19,4.86,1741.56,152.31,45.59,15.31,95.1,Healthy,242
2053-08-28 11:11:52,61.9,0.16,8.16,5.02,1741.46,151.43,45.33,15.2,95.1,Healthy,241
2053-08-29 11:11:52,,,,,,,,,95.1,Healthy,240
2053-08-30 11:11:52,61.69,0.18,8.1,4.99,1740.53,151.76,45.61,14.85,95.0,Healthy,239
2053-08-31 11:11:52,61.91,0.2,8.21,5.14,1740.95,151.99,45.55,15.12,95.0,Healthy,238
2053-09-01 11:11:52,61.29,0.2,8.17,5.01,1744.1,153.49,45.26,15.09,95.0,Healthy,237
2053-09-02 11:11:52,61.45,0.21,8.11,5.01,1739.7,154.5,45.97,15.1,94.9,Healthy,236
2053-09-03 11:11:52,61.54,0.2,8.19,5.1,1742.15,155.44,45.21,14.9,94.9,Healthy,235
2053-09-04 11:11:52,61.07,0.22,8.15,5.16,1744.84,153.53,45.39,15.1,94.9,Healthy,234
2053-09-05 11:11:52,61.16,0.21,8.25,5.14,1743.01,152.03,45.79,15.48,94.8,Healthy,233
2053-09-06 11:11:52,61.28,0.17,8.23,5.17,1741.64,152.44,45.95,15.2,94.8,Healthy,232
2053-09-07 11:11:52,60.77,0.15,8.14,4.94,1741.07,151.3,45.59,15.16,94.8,Healthy,231
2053-09-08 11:11:52,60.99,0.15,8.18,4.97,1741.69,151.51,45.34,15.51,94.7,Healthy,230
2053-09-09 11:11:52,61.01,0.17,8.19,5.03,1739.46,149.91,45.81,15.17,94.7,Healthy,229
2053-09-10 11:11:52,61.06,0.19,8.15,5.0,1740.24,150.99,45.67,15.01,94.7,Healthy,228
2053-09-11 11:11:52,61.58,0.17,8.17,4.94,1743.33,150.89,46.06,15.16,94.6,Healthy,227
2053-09-12 11:11:52,61.82,0.19,8.2,5.0,1741.8,150.14,45.71,15.04,94.6,Healthy,226
2053-09-13 11:11:52,61.89,0.19,8.22,5.06,1740.99,151.5,45.41,15.21,94.6,Healthy,225
2053-09-14 11:11:52,61.81,0.22,8.18,4.99,1740.53,151.84,45.82,15.3,94.5,Healthy,224
2053-09-15 11:11:52,62.01,0.21,8.22,4.82,1737.85,150.7,46.12,14.89,94.5,Healthy,223
2053-09-16 11:11:52,62.24,0.22,8.29,4.96,1738.45,150.23,46.13,15.25,94.5,Healthy,222
2053-09-17 11:11:52,,,,,,,,,94.4,Healthy,221
2053-09-18 11:11:52,61.64,0.19,8.16,5.13,1741.49,152.01,46.14,15.1,94.4,Healthy,220
2053-09-19 11:11:52,62.01,0.22,8.18,5.01,1735.87,151.31,45.14,14.99,94.4,Healthy,219
2053-09-20 11:11:52,62.11,0.2,8.15,5.09,1739.07,153.37,46.09,15.27,94.3,Healthy,218
2053-09-21 11:11:52,61.76,0.2,8.2,5.08,1738.38,153.47,45.83,14.92,94.3,Healthy,217
2053-09-22 11:11:52,61.51,0.18,8.17,5.09,1740.93,151.12,45.44,15.21,94.3,Healthy,216
2053-09-23 11:11:52,61.36,0.19,8.19,4.97,1739.45,153.59,45.75,15.42,94.2,Healthy,215
2053-09-24 11:11:52,61.72,0.2,8.18,5.03,1742.27,152.55,45.93,15.37,94.2,Healthy,214
2053-09-25 11:11:52,61.62,0.17,8.16,5.03,1736.98,154.07,45.66,15.28,94.2,Healthy,213
2053-09-26 11:11:52,61.56,0.21,8.23,4.91,1739.11,152.08,45.8,15.02,94.1,Healthy,212
2053-09-27 11:11:52,61.33,0.2,8.14,5.07,1743.03,153.54,45.3,14.95,94.1,Healthy,211
2053-09-28 11:11:52,61.91,0.26,8.2,4.9,1740.03,151.36,45.83,14.95,94.1,Healthy,210
2053-09-29 11:11:52,61.7,0.27,8.17,4.95,1741.62,152.85,45.66,15.1,93.9,Healthy,209
2053-09-30 11:11:52,61.96,0.31,8.19,5.05,1740.1,153.74,45.94,15.45,93.6,Healthy,208
2053-10-01 11:11:52,61.67,0.27,8.15,5.05,1740.88,152.53,45.74,15.1,93.2,Healthy,207
2053-10-02 11:11:52,61.95,0.33,8.25,5.07,1740.6,156.21,45.85,15.35,92.9,Healthy,206
2053-10-03 11:11:52,62.23,0.32,8.24,5.03,1741.51,153.6,46.2,15.25,92.6,Healthy,205
2053-10-04 11:11:52,62.22,0.32,8.26,4.94,1738.9,154.34,46.31,15.05,92.2,Healthy,204
2053-10-05 11:11:52,62.02,0.3,8.16,4.82,1739.0,151.11,46.13,15.1,91.8,Healthy,203
2053-10-06 11:11:52,61.92,0.29,8.21,5.1,1738.48,154.65,45.73,15.28,91.4,Healthy,202
2053-10-07 11:11:52,62.02,0.35,8.27,4.97,1740.87,153.19,45.57,15.39,91.0,Healthy,201
2053-10-08 11:11:52,62.09,0.38,8.26,5.01,1742.43,149.91,46.23,15.4,90.6,Healthy,200
2053-10-09 11:11:52,62.04,0.33,8.26,4.81,1739.16,151.2,45.79,15.21,90.2,Healthy,199
2053-10-10 11:11:52,61.71,0.35,8.28,4.92,1742.34,150.01,45.63,15.38,89.8,Healthy,198
2053-10-11 11:11:52,62.49,0.36,8.21,5.03,1740.84,151.36,45.81,15.13,89.4,Healthy,197
2053-10-12 11:11:52,61.65,0.36,8.27,4.89,1737.31,150.47,45.7,15.37,89.0,Healthy,196
2053-10-13 11:11:52,61.31,0.34,8.22,5.02,1735.42,148.75,45.75,15.26,88.5,Healthy,195
2053-10-14 11:11:52,61.98,0.36,8.22,5.02,1741.46,150.61,46.23,15.13,88.1,Healthy,194
2053-10-15 11:11:52,61.56,0.34,8.29,5.11,1737.62,151.81,45.85,15.02,87.7,Healthy,193
2053-10-16 11:11:52,61.97,0.3,8.26,5.04,1737.38,151.73,45.64,15.56,87.2,Healthy,192
2053-10-17 11:11:52,62.25,0.25,8.3,5.05,1736.5,153.31,46.08,15.55,86.8,Healthy,191
2053-10-18 11:11:52,62.41,0.24,8.38,5.13,1738.59,149.11,46.07,15.37,86.3,Healthy,190
2053-10-19 11:11:52,62.41,0.23,8.32,4.91,1735.23,151.59,47.05,15.39,85.9,Healthy,189
2053-10-20 11:11:52,61.68,0.2,8.38,4.98,1737.91,151.4,45.99,15.59,85.4,Healthy,188
2053-10-21 11:11:52,61.56,0.1,8.23,5.01,1742.26,150.37,46.3,15.16,84.9,Healthy,187
2053-10-22 11:11:52,61.65,0.17,8.33,4.98,1738.44,150.41,45.71,15.4,84.5,Healthy,186
2053-10-23 11:11:52,61.45,0.23,8.26,5.09,1741.72,151.65,45.75,15.05,84.0,Healthy,185
2053-10-24 11:11:52,61.6,0.17,8.3,4.91,1740.36,152.89,46.34,15.33,83.6,Healthy,184
2053-10-25 11:11:52,61.91,0.13,8.44,4.89,1741.58,149.97,45.9,15.24,83.1,Healthy,183
2053-10-26 11:11:52,62.18,0.15,8.47,5.08,1740.52,151.49,46.15,15.45,82.7,Healthy,182
2053-10-27 11:11:52,61.83,0.13,8.38,5.0,1738.44,153.9,46.14,15.81,82.2,Healthy,181
2053-10-28 11:11:52,62.21,0.16,8.4,4.96,1740.46,149.73,46.67,15.8,81.7,Healthy,180
2053-10-29 11:11:52,61.81,0.14,8.49,4.85,1733.89,151.89,46.32,15.81,81.3,Healthy,179
2053-10-30 11:11:52,61.54,0.12,8.34,5.14,1735.45,151.94,45.77,15.51,80.8,Healthy,178
2053-10-31 11:11:52,62.08,0.12,8.42,4.88,1737.76,153.43,47.03,15.43,80.4,Healthy,177
2053-11-01 11:11:52,62.22,0.15,8.47,4.95,1736.0,150.16,46.85,15.4,79.9,Slight Wear,176
2053-11-02 11:11:52,61.88,0.19,8.57,4.92,1736.88,151.46,46.64,15.91,79.5,Slight Wear,175
2053-11-03 11:11:52,61.9,0.17,8.49,4.92,1730.23,149.92,46.76,15.95,79.0,Slight Wear,174
2053-11-04 11:11:52,62.19,0.28,8.5,5.09,1733.19,148.17,46.91,16.04,78.6,Slight Wear,173
2053-11-05 11:11:52,62.21,0.29,8.63,4.92,1735.0,146.7,46.22,16.18,78.1,Slight Wear,172
2053-11-06 11:11:52,62.57,0.34,8.59,5.02,1736.93,149.14,46.7,16.05,77.7,Slight Wear,171
2053-11-07 11:11:52,62.8,0.43,8.48,4.92,1732.24,147.85,46.5,15.94,77.2,Slight Wear,170
2053-11-08 11:11:52,62.32,0.41,8.74,4.99,1735.96,146.83,47.03,16.26,76.8,Slight Wear,169
2053-11-09 11:11:52,61.5,0.41,8.62,5.01,1732.54,149.0,47.23,15.76,76.3,Slight Wear,168
2053-11-10 11:11:52,62.63,0.51,8.78,4.85,1737.9,151.28,46.81,16.91,75.9,Slight Wear,167
2053-11-11 11:11:52,63.27,0.45,8.79,4.78,1733.63,148.03,48.23,16.41,75.4,Slight Wear,166
2053-11-12 11:11:52,62.62,0.47,8.8,4.95,1731.1,146.91,47.61,16.27,75.0,Slight Wear,165
2053-11-13 11:11:52,61.77,0.57,8.78,4.93,1735.1,144.39,46.0,16.65,74.6,Slight Wear,164
2053-11-14 11:11:52,62.77,0.57,8.66,4.64,1742.14,148.98,47.81,15.95,74.1,Slight Wear,163
2053-11-15 11:11:52,62.58,0.54,8.8,4.91,1731.61,148.0,46.79,15.99,73.7,Slight Wear,162
2053-11-16 11:11:52,62.92,0.63,8.78,4.74,1736.1,148.19,47.53,15.49,73.2,Slight Wear,161
2053-11-17 11:11:52,63.16,0.68,8.89,4.75,1736.76,151.01,47.86,16.68,72.8,Slight Wear,160
2053-11-18 11:11:52,62.63,0.59,8.91,4.72,1733.12,148.22,46.6,16.45,72.4,Slight Wear,159
2053-11-19 11:11:52,62.55,0.53,8.91,4.98,1736.19,149.59,48.05,16.98,71.9,Slight Wear,158
2053-11-20 11:11:52,63.24,0.6,8.91,4.93,1734.44,151.36,47.53,16.26,71.5,Slight Wear,157
2053-11-21 11:11:52,63.88,0.68,9.07,4.9,1731.72,148.69,48.19,17.34,71.1,Slight Wear,156
2053-11-22 11:11:52,63.72,0.56,8.89,4.97,1735.9,149.45,47.43,16.58,70.6,Slight Wear,155
2053-11-23 11:11:52,63.66,0.69,9.03,4.9,1732.83,149.12,48.55,17.12,70.2,Slight Wear,154
2053-11-24 11:11:52,63.42,0.58,9.01,4.76,1734.96,144.71,47.65,16.94,69.8,Slight Wear,153
2053-11-25 11:11:52,62.87,0.69,9.04,4.69,1735.69,148.24,47.85,17.21,69.3,Slight Wear,152
2053-11-26 11:11:52,63.77,0.48,8.83,4.98,1732.51,148.98,47.62,16.58,68.9,Slight Wear,151
2053-11-27 11:11:52,67.2,1.03,10.93,4.64,1718.1,142.37,52.07,20.78,68.5,Slight Wear,150
2053-11-28 11:11:52,63.16,0.65,9.11,4.83,1730.41,147.86,47.9,17.24,68.0,Slight Wear,149
2053-11-29 11:11:52,65.78,0.82,10.56,4.76,1722.85,143.83,49.82,20.04,67.6,Slight Wear,148
